"customer_id","category_id","name","film_id","title","release_year","rental_duration","rental_rate","rating","language_id","language_name","inventory_id","store_id","rental_id","rental_date","return_date","payment_id","amount","payment_date"
3,13,"New",77,"Birds Perdition",2006,5,4.99,"G",1,"English             ",346,1,7724,"2005-07-28 04:46:30","2005-08-04 08:41:30",29024,6.99,"2007-04-28 03:14:56.996577"
3,12,"Music",86,"Boogie Amelie",2006,6,4.99,"R",1,"English             ",390,1,7911,"2005-07-28 11:46:45","2005-07-29 07:19:45",29025,4.99,"2007-04-28 10:15:11.996577"
3,15,"Sports",263,"Durham Panky",2006,6,4.99,"R",1,"English             ",1182,1,8086,"2005-07-28 18:17:14","2005-07-30 18:22:14",29026,4.99,"2007-04-28 16:45:40.996577"
3,1,"Action",717,"Rear Trading",2006,6,0.99,"NC-17",1,"English             ",3261,2,8545,"2005-07-29 11:07:04","2005-08-06 13:30:04",29027,2.99,"2007-04-29 09:35:30.996577"
3,15,"Sports",940,"Victory Academy",2006,6,0.99,"PG-13",1,"English             ",4315,1,9226,"2005-07-30 13:31:20","2005-08-06 16:42:20",29028,1.99,"2007-04-30 11:59:46.996577"
3,7,"Drama",366,"Goldfinger Sensibility",2006,3,0.99,"G",1,"English             ",1675,1,9443,"2005-07-30 21:45:46","2005-08-05 21:22:46",29029,3.99,"2007-04-30 20:14:12.996577"
3,8,"Family",621,"Network Peak",2006,5,2.99,"PG-13",1,"English             ",2829,1,9595,"2005-07-31 03:27:58","2005-08-03 05:58:58",29030,2.99,"2007-04-30 01:56:24.996577"
3,11,"Horror",995,"Yentl Idaho",2006,5,4.99,"R",1,"English             ",4560,1,9816,"2005-07-31 11:32:58","2005-08-04 17:12:58",29031,4.99,"2007-04-30 10:01:24.996577"
3,12,"Music",540,"Lucky Flying",2006,7,2.99,"PG-13",1,"English             ",2468,1,15619,"2005-08-23 07:10:14","2005-08-26 07:21:14",22708,2.99,"2007-03-23 05:38:40.996577"
3,14,"Sci-Fi",367,"Goldmine Tycoon",2006,6,0.99,"R",1,"English             ",1685,2,15038,"2005-08-22 09:37:27","2005-08-23 14:39:27",22707,0.99,"2007-03-22 08:05:53.996577"
3,14,"Sci-Fi",312,"Fiddler Lost",2006,4,4.99,"R",1,"English             ",1427,2,14699,"2005-08-21 20:50:48","2005-08-29 18:08:48",22706,8.99,"2007-03-21 19:19:14.996577"
3,5,"Comedy",555,"Mallrats United",2006,4,0.99,"PG",1,"English             ",2526,1,13610,"2005-08-20 06:14:12","2005-08-26 00:44:12",22705,2.99,"2007-03-20 04:42:38.996577"
3,14,"Sci-Fi",711,"Raging Airplane",2006,4,4.99,"R",1,"English             ",3241,2,13403,"2005-08-19 22:18:07","2005-08-27 19:23:07",22704,8.99,"2007-03-19 20:46:33.996577"
3,2,"Animation",433,"Horn Working",2006,4,2.99,"PG",1,"English             ",1984,1,12556,"2005-08-18 14:49:55","2005-08-24 15:20:55",22703,4.99,"2007-03-18 13:18:21.996577"
3,4,"Classics",725,"Requiem Tycoon",2006,6,4.99,"R",1,"English             ",3292,1,10597,"2005-08-01 14:19:48","2005-08-08 20:01:48",22702,5.99,"2007-03-01 12:48:14.996577"
NULL,1,"Action",732,"Rings Heartbreakers",2006,5,0.99,"G",1,"English             ",3328,1,435,"2005-05-27 17:17:09","2005-06-02 11:20:09",NULL,NULL,NULL
NULL,13,"New",759,"Salute Apollo",2006,4,2.99,"R",1,"English             ",3464,2,830,"2005-05-29 22:43:55","2005-06-01 17:43:55",NULL,NULL,NULL
4,5,"Comedy",837,"Stage World",2006,4,2.99,"PG",1,"English             ",3822,2,13807,"2005-08-20 12:55:40","2005-08-28 09:06:40",22716,6.99,"2007-03-20 11:24:06.996577"
4,6,"Documentary",219,"Deep Crusade",2006,6,4.99,"PG-13",1,"English             ",984,1,14225,"2005-08-21 04:53:37","2005-08-25 23:39:37",22717,4.99,"2007-03-21 03:22:03.996577"
4,14,"Sci-Fi",559,"Married Go",2006,7,2.99,"G",1,"English             ",2553,2,15147,"2005-08-22 13:58:23","2005-08-28 14:33:23",22718,2.99,"2007-03-22 12:26:49.996577"
4,7,"Drama",728,"Reunion Witches",2006,3,0.99,"R",1,"English             ",3308,1,15635,"2005-08-23 07:43:00","2005-08-27 10:47:00",22719,1.99,"2007-03-23 06:11:26.996577"
4,15,"Sports",42,"Artist Coldblooded",2006,5,2.99,"NC-17",1,"English             ",185,2,1707,"2005-06-16 14:01:27","2005-06-18 09:35:27",18509,2.99,"2007-02-16 12:29:53.996577"
4,2,"Animation",239,"Dogma Family",2006,5,4.99,"G",1,"English             ",1075,2,1297,"2005-06-15 09:31:28","2005-06-19 04:33:28",18507,4.99,"2007-02-15 07:59:54.996577"
4,1,"Action",19,"Amadeus Holy",2006,6,0.99,"PG",1,"English             ",97,2,1735,"2005-06-16 15:51:52","2005-06-20 13:27:52",18510,0.99,"2007-02-16 14:20:18.996577"
4,3,"Children",547,"Magic Mallrats",2006,3,0.99,"PG",1,"English             ",2495,2,2043,"2005-06-17 14:31:12","2005-06-19 11:04:12",18511,0.99,"2007-02-17 12:59:38.996577"
4,13,"New",448,"Idaho Love",2006,3,2.99,"PG-13",1,"English             ",2065,1,2642,"2005-06-19 09:39:01","2005-06-25 08:33:01",18512,5.99,"2007-02-19 08:07:27.996577"
4,8,"Family",63,"Bedazzled Married",2006,6,0.99,"PG",1,"English             ",280,1,1633,"2005-06-16 08:08:40","2005-06-17 11:12:40",18508,0.99,"2007-02-16 06:37:06.996577"
4,11,"Horror",653,"Panic Club",2006,3,4.99,"G",1,"English             ",2980,1,9371,"2005-07-30 18:58:00","2005-08-03 15:14:00",29036,5.99,"2007-04-30 17:26:26.996577"
4,4,"Classics",895,"Tomorrow Hustler",2006,3,2.99,"R",1,"English             ",4117,1,9100,"2005-07-30 08:46:09","2005-08-05 10:34:09",29035,5.99,"2007-04-30 07:14:35.996577"
4,11,"Horror",35,"Arachnophobia Rollercoaster",2006,4,2.99,"PG-13",1,"English             ",165,2,8741,"2005-07-29 18:44:57","2005-08-03 18:25:57",29034,3.99,"2007-04-29 17:13:23.996577"
4,16,"Travel",784,"Shanghai Tycoon",2006,7,2.99,"PG",1,"English             ",3587,2,7718,"2005-07-28 04:37:59","2005-07-29 09:20:59",29033,2.99,"2007-04-28 03:06:25.996577"
4,7,"Drama",958,"Wardrobe Phantom",2006,6,2.99,"G",1,"English             ",4385,1,7660,"2005-07-28 02:10:10","2005-07-30 04:29:10",29032,2.99,"2007-04-28 00:38:36.996577"
4,9,"Foreign",11,"Alamo Videotape",2006,6,0.99,"G",1,"English             ",57,2,11069,"2005-08-02 07:09:34","2005-08-08 08:39:34",22709,0.99,"2007-03-02 05:38:00.996577"
4,5,"Comedy",939,"Vertigo Northwest",2006,4,2.99,"R",1,"English             ",4311,2,11110,"2005-08-02 08:20:31","2005-08-04 05:06:31",22710,2.99,"2007-03-02 06:48:57.996577"
4,15,"Sports",676,"Philadelphia Wife",2006,7,4.99,"PG-13",1,"English             ",3071,1,11529,"2005-08-17 00:28:01","2005-08-19 04:47:01",22711,4.99,"2007-03-16 22:56:27.996577"
4,9,"Foreign",431,"Hoosiers Birdcage",2006,3,2.99,"G",1,"English             ",1976,2,12151,"2005-08-18 00:14:03","2005-08-18 23:52:03",22712,2.99,"2007-03-17 22:42:29.996577"
4,16,"Travel",543,"Madigan Dorado",2006,5,4.99,"R",1,"English             ",2479,1,12294,"2005-08-18 05:14:44","2005-08-27 01:32:44",22713,8.99,"2007-03-18 03:43:10.996577"
4,14,"Sci-Fi",26,"Annie Identity",2006,3,0.99,"G",1,"English             ",132,2,12856,"2005-08-19 02:19:13","2005-08-23 07:49:13",22714,1.99,"2007-03-19 00:47:39.996577"
4,11,"Horror",740,"Rollercoaster Bringing",2006,5,2.99,"PG-13",1,"English             ",3373,2,13704,"2005-08-20 09:32:04","2005-08-23 14:29:04",22715,2.99,"2007-03-20 08:00:30.996577"
5,4,"Classics",91,"Bound Cheaper",2006,5,0.99,"PG",1,"English             ",416,2,5156,"2005-07-09 08:51:42","2005-07-15 03:59:42",29041,1.99,"2007-04-09 07:20:08.996577"
5,10,"Games",956,"Wanda Chamber",2006,7,4.99,"PG-13",1,"English             ",4376,1,11179,"2005-08-02 10:50:06","2005-08-04 05:24:06",22723,4.99,"2007-03-02 09:18:32.996577"
5,8,"Family",810,"Slums Duck",2006,5,0.99,"PG",1,"English             ",3701,1,11001,"2005-08-02 04:56:45","2005-08-11 08:04:45",22722,4.99,"2007-03-02 03:25:11.996577"
5,4,"Classics",663,"Patient Sister",2006,7,0.99,"NC-17",1,"English             ",3022,2,10625,"2005-08-01 15:27:10","2005-08-02 13:16:10",22721,0.99,"2007-03-01 13:55:36.996577"
5,5,"Comedy",568,"Memento Zoolander",2006,4,4.99,"NC-17",1,"English             ",2587,1,10609,"2005-08-01 14:48:45","2005-08-04 13:41:45",22720,4.99,"2007-03-01 13:17:11.996577"
5,4,"Classics",131,"Center Dinosaur",2006,5,4.99,"PG",1,"English             ",600,1,3677,"2005-07-06 09:11:58","2005-07-08 10:50:58",29037,4.99,"2007-04-06 07:40:24.996577"
5,8,"Family",975,"Willow Tracy",2006,6,2.99,"R",1,"English             ",4463,2,4889,"2005-07-08 20:04:43","2005-07-13 17:57:43",29038,2.99,"2007-04-08 18:33:09.996577"
5,10,"Games",408,"Head Stranger",2006,4,4.99,"R",1,"English             ",1871,2,5016,"2005-07-09 01:57:57","2005-07-09 22:07:57",29039,4.99,"2007-04-09 00:26:23.996577"
5,8,"Family",213,"Date Speed",2006,4,0.99,"R",1,"English             ",957,1,5118,"2005-07-09 07:13:52","2005-07-18 05:18:52",29040,5.99,"2007-04-09 05:42:18.996577"
5,1,"Action",511,"Lawrence Love",2006,7,0.99,"NC-17",1,"English             ",2348,1,5721,"2005-07-10 11:09:35","2005-07-17 16:41:35",29042,0.99,"2007-04-10 09:38:01.996577"
5,13,"New",465,"Interview Liaisons",2006,4,4.99,"R",1,"English             ",2153,2,6042,"2005-07-11 03:17:04","2005-07-19 07:08:04",29043,8.99,"2007-04-11 01:45:30.996577"
5,4,"Classics",951,"Voyage Legally",2006,6,0.99,"PG-13",1,"English             ",4364,2,6663,"2005-07-12 11:27:35","2005-07-21 16:35:35",29044,3.99,"2007-04-12 09:56:01.996577"
5,2,"Animation",314,"Fight Jawbreaker",2006,3,0.99,"R",1,"English             ",1434,1,6685,"2005-07-12 12:16:28","2005-07-19 17:03:28",29045,4.99,"2007-04-12 10:44:54.996577"
5,15,"Sports",733,"River Outlaw",2006,4,0.99,"PG-13",1,"English             ",3333,1,7293,"2005-07-27 12:37:28","2005-07-30 15:12:28",29046,0.99,"2007-04-27 11:05:54.996577"
5,2,"Animation",18,"Alter Victory",2006,6,0.99,"PG-13",1,"English             ",92,2,7652,"2005-07-28 01:50:29","2005-07-30 22:23:29",29047,0.99,"2007-04-28 00:18:55.996577"
5,13,"New",22,"Amistad Midsummer",2006,6,2.99,"G",1,"English             ",111,1,7829,"2005-07-28 08:43:39","2005-08-04 14:33:39",29048,3.99,"2007-04-28 07:12:05.996577"
5,9,"Foreign",6,"Agent Truman",2006,3,2.99,"PG",1,"English             ",28,1,8263,"2005-07-29 01:11:23","2005-07-31 01:53:23",29049,2.99,"2007-04-28 23:39:49.996577"
5,13,"New",155,"Cleopatra Devil",2006,6,0.99,"PG-13",1,"English             ",711,2,8978,"2005-07-30 04:14:28","2005-08-06 09:08:28",29050,1.99,"2007-04-30 02:42:54.996577"
5,12,"Music",333,"Freaky Pocus",2006,7,2.99,"R",1,"English             ",1522,1,9493,"2005-07-30 23:52:30","2005-08-08 05:22:30",29051,4.99,"2007-04-30 22:20:56.996577"
5,4,"Classics",962,"Wasteland Divine",2006,7,2.99,"PG",1,"English             ",4400,1,9888,"2005-07-31 14:00:53","2005-08-08 18:51:53",29052,3.99,"2007-04-30 12:29:19.996577"
5,12,"Music",12,"Alaska Phantom",2006,6,0.99,"PG",1,"English             ",61,1,15232,"2005-08-22 17:37:02","2005-08-25 18:45:02",22732,0.99,"2007-03-22 16:05:28.996577"
5,4,"Classics",37,"Arizona Bang",2006,3,2.99,"PG",1,"English             ",169,1,14494,"2005-08-21 14:02:50","2005-08-22 16:45:50",22731,2.99,"2007-03-21 12:31:16.996577"
5,6,"Documentary",575,"Midsummer Groundhog",2006,3,4.99,"G",1,"English             ",2623,2,14430,"2005-08-21 11:31:11","2005-08-26 06:29:11",22730,6.99,"2007-03-21 09:59:37.996577"
5,2,"Animation",470,"Ishtar Rocketeer",2006,4,4.99,"R",1,"English             ",2177,1,14053,"2005-08-20 22:13:59","2005-08-26 20:50:59",22729,6.99,"2007-03-20 20:42:25.996577"
5,2,"Animation",743,"Room Roman",2006,7,0.99,"PG",1,"English             ",3387,2,13877,"2005-08-20 15:16:18","2005-08-22 18:20:18",22728,0.99,"2007-03-20 13:44:44.996577"
5,4,"Classics",266,"Dynamite Tarzan",2006,4,0.99,"PG-13",1,"English             ",1192,1,13063,"2005-08-19 09:45:41","2005-08-24 09:11:41",22727,1.99,"2007-03-19 08:14:07.996577"
5,2,"Animation",349,"Gangs Pride",2006,4,2.99,"PG-13",1,"English             ",1595,2,12797,"2005-08-19 00:24:08","2005-08-21 22:53:08",22726,2.99,"2007-03-18 22:52:34.996577"
5,15,"Sports",763,"Satisfaction Confidential",2006,3,4.99,"G",1,"English             ",3482,2,12145,"2005-08-18 00:10:04","2005-08-26 00:51:04",22725,9.99,"2007-03-17 22:38:30.996577"
5,16,"Travel",286,"Enough Raging",2006,7,2.99,"NC-17",1,"English             ",1299,2,11930,"2005-08-17 16:28:53","2005-08-25 10:31:53",22724,3.99,"2007-03-17 14:57:19.996577"
5,15,"Sports",263,"Durham Panky",2006,6,4.99,"R",1,"English             ",1183,2,3126,"2005-06-20 18:38:22","2005-06-26 00:00:22",18517,4.99,"2007-02-20 17:06:48.996577"
5,2,"Animation",245,"Double Wrath",2006,4,0.99,"R",1,"English             ",1105,2,2570,"2005-06-19 04:20:13","2005-06-25 07:00:13",18516,2.99,"2007-02-19 02:48:39.996577"
